Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,
Leila Daneshvar,@leilahdaneshvar,2024-05-11T19:46:05.000Z,True,,0,0,0,2.3K,[],[],"['\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f44f']",https://pbs.twimg.com/profile_images/1600218303796023324/7vB4IVPb_normal.jpg,https://x.com/leilahdaneshvar/status/1789381485021020323,tweet_id:1789381485021020323,
Breaking News,@breakingUAnews,2024-05-11T19:29:22.000Z,True,"Нідерланди дискваліфіковано з Євробачення-2024. Організатори оголосили, що Joost Klein не братиме участі у фіналі 68-го Пісенного конкурсу. Причиною стали звинувачення у насильстві щодо жінки зі знімальної групи. Крім того, виявилось, що артист симпатизує країні-агресору.",0,0,0,2.5K,[],[],"['\\u2757\\ufe0f', '\\U0001f1f3\\U0001f1f1']",https://pbs.twimg.com/profile_images/1653355932036767744/j4WZVn7Z_normal.jpg,https://x.com/breakingUAnews/status/1789377278826213483,tweet_id:1789377278826213483,
Breaking News,@breakingUAnews,2024-05-11T19:29:25.000Z,True, Support ours! #Eurovision2024 #Ukraine️,0,0,0,2.1K,[],[],"['\\U0001f1fa\\U0001f1e6', '\\U0001f1fa\\U0001f1e6']",https://pbs.twimg.com/profile_images/1653355932036767744/j4WZVn7Z_normal.jpg,https://x.com/breakingUAnews/status/1789377291358802400,tweet_id:1789377291358802400,
Ayra Jalil,@Jalil_5096,2024-05-11T19:39:17.000Z,True,Joost's performance at Eurovision 2024 was certainly controversial.,0,0,0,3.3K,[],[],[],https://pbs.twimg.com/profile_images/1742805122332188672/3qh7FFJ2_normal.jpg,https://x.com/Jalil_5096/status/1789379770964144301,tweet_id:1789379770964144301,
Crypto Tracker,@CryptoTrackify,2024-05-11T19:33:29.000Z,True,Yeah check this out,0,0,0,3K,[],[],[],https://pbs.twimg.com/profile_images/1753764132392759296/M3haGsYk_normal.jpg,https://x.com/CryptoTrackify/status/1789378310956286138,tweet_id:1789378310956286138,
Dr. Cheesy,@DrCheesy6,2024-05-12T09:50:50.000Z,False,,0,0,0,143,[],[],[],https://pbs.twimg.com/profile_images/1514672239341412356/MpFog_ye_normal.jpg,https://x.com/DrCheesy6/status/1789594073495392526,tweet_id:1789594073495392526,
Arnej,@Arnej_1,2024-05-11T23:11:20.000Z,False,Which contestant committed genocide?,0,0,0,165,[],[],[],https://pbs.twimg.com/profile_images/1444450971778752518/JF7rK_V8_normal.jpg,https://x.com/Arnej_1/status/1789433136650010765,tweet_id:1789433136650010765,
Rob Whitehouse,@RobWhit28130167,2024-05-11T19:48:17.000Z,False,,0,0,0,259,[],[],[],https://pbs.twimg.com/profile_images/1734262553784594432/wZcC1Scf_normal.jpg,https://x.com/RobWhit28130167/status/1789382038899810469,tweet_id:1789382038899810469,
Peer Bieber,@peer_bieber,2024-05-11T18:49:01.000Z,False,What 'genocide'?,0,0,0,1.1K,[],[],[],https://pbs.twimg.com/profile_images/1427302523593953283/SLaPTOLK_normal.jpg,https://x.com/peer_bieber/status/1789367123233349713,tweet_id:1789367123233349713,
Ruby Redhead,@RubyRedhead4,2024-05-11T19:09:52.000Z,True,"Israel  at music festival
vs
Palestine  at music festival",0,0,0,2K,[],[],"['\\U0001f1ee\\U0001f1f1', '\\U0001f1f5\\U0001f1f8']",https://pbs.twimg.com/profile_images/1781294697450766336/LU7qukAP_normal.jpg,https://x.com/RubyRedhead4/status/1789372368156037250,tweet_id:1789372368156037250,
𝔾 𝕖 𝕣 𝕣 𝕪 𝕏,@gerardolramos,2024-05-11T18:41:53.000Z,False,"#justiceforjoostklein 
EBU ",0,0,0,2.6K,['#justiceforjoostklein'],[],['\\U0001f6ae'],https://pbs.twimg.com/profile_images/1755601014131187712/l0vW6W7j_normal.jpg,https://x.com/gerardolramos/status/1789365329053008259,tweet_id:1789365329053008259,
Jacob Bachman,@JacobBachman,2024-05-12T05:37:02.000Z,False,"In reality, the audience:",0,0,0,172,[],[],[],https://pbs.twimg.com/profile_images/1031182812874002432/CYLKSBmD_normal.jpg,https://x.com/JacobBachman/status/1789530200490824125,tweet_id:1789530200490824125,
G,@plottknot,2024-05-11T18:37:54.000Z,False,,0,0,0,1.6K,[],[],[],https://pbs.twimg.com/profile_images/1742611869347487744/xJxNI5-X_normal.jpg,https://x.com/plottknot/status/1789364324634415564,tweet_id:1789364324634415564,
Rammy Levy,@LevyRammy,2024-05-11T18:41:01.000Z,False,Genocide shmenocide,0,0,0,1.1K,[],[],[],https://pbs.twimg.com/profile_images/1791245197457735680/kMbpNfMn_normal.jpg,https://x.com/LevyRammy/status/1789365110060056890,tweet_id:1789365110060056890,
Anthony Copeland,@Kungfucope1216,2024-05-12T12:21:31.000Z,False,Ahh yes a genocide,0,0,0,33,[],[],[],https://pbs.twimg.com/profile_images/1779590800956866560/zAOLom9X_normal.jpg,https://x.com/Kungfucope1216/status/1789631991979110871,tweet_id:1789631991979110871,
Projekt_Seele,@Projekt_Seele,2024-05-11T20:54:42.000Z,False,im confused,0,0,0,576,[],[],[],https://pbs.twimg.com/profile_images/1741898156856451072/N71jiUWA_normal.jpg,https://x.com/Projekt_Seele/status/1789398753138389148,tweet_id:1789398753138389148,
multicellular living organism,@YesenijaPestis,2024-05-11T20:53:03.000Z,False,,0,0,0,25,[],[],[],https://pbs.twimg.com/profile_images/1618613121412747266/3ie0FNZM_normal.jpg,https://x.com/YesenijaPestis/status/1789398334513221783,tweet_id:1789398334513221783,
Dr Yellow,@JBDrYellow,2024-05-11T19:01:54.000Z,False,What genocide?,0,0,0,847,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/JBDrYellow/status/1789370363354173917,tweet_id:1789370363354173917,
DeathMetalViking,@DeathMetalV,2024-05-25T00:37:28.000Z,True,"There should be a law that if the child of an antivaxxer dies from something a vaccination would have prevented, they'd be charged with manslaughter.",0,0,0,1.5M,[],[],[],https://pbs.twimg.com/profile_images/1712177927553454080/L0uWLNTm_normal.jpg,https://x.com/DeathMetalV/status/1794165854369890395,tweet_id:1794165854369890395,
mrs papaw,@mrsballs69,2024-05-25T01:33:17.000Z,False,Can’t get over this horse named Slim Shady that hurts anyone who tries to ride him,0,0,0,2.9M,[],[],[],https://pbs.twimg.com/profile_images/1741916672833830912/mfRJXMxS_normal.jpg,https://x.com/mrsballs69/status/1794179900079010225,tweet_id:1794179900079010225,
Terrill Tailfeathers,@Terrilltf,2024-05-24T16:59:33.000Z,False,The future is a free Palestine.,0,0,0,994K,[],[],[],https://pbs.twimg.com/profile_images/1785384073017606144/r5iDkwE8_normal.jpg,https://x.com/Terrilltf/status/1794050614617604144,tweet_id:1794050614617604144,
Clerc,@BCVRFR,2024-05-11T19:09:50.000Z,True,Quelqu'un sait pourquoi l'immigration du continent du dessous qui est non-souhaitée par les autochtones continue de déferler sur notre pays ?,0,0,0,524,[],[],[],https://pbs.twimg.com/profile_images/1749511241993699328/bivzYnSO_normal.jpg,https://x.com/BCVRFR/status/1789372362636382493,tweet_id:1789372362636382493,
𝑫𝑶𝑹𝑨 𝑳'𝑬𝑿𝑷𝑳𝑶𝑹𝑨𝑻𝑹𝑰𝑪𝑬,@DORALABALANCE,2024-05-11T20:25:11.000Z,True,Mais la question ne se pose pas voyons ,0,0,0,415,[],[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1771652502502428672/n_tlHN34_normal.jpg,https://x.com/DORALABALANCE/status/1789391321842540728,tweet_id:1789391321842540728,
LigueAntiFasciste,@isgmcf1,2024-05-11T21:39:28.000Z,False,Ils n'en veulent pas en Asie ?,0,0,0,23,[],[],[],https://pbs.twimg.com/profile_images/606344587691573248/ClW1GjUv_normal.jpg,https://x.com/isgmcf1/status/1789410017738633252,tweet_id:1789410017738633252,
Najm,@najmoon_cs,2024-05-11T18:31:04.000Z,False,Parce que la France est sioniste et que l’Europe soutient un genocide en cours,0,0,0,387,[],[],[],https://pbs.twimg.com/profile_images/1761130987256160256/ZNi6MvsC_normal.jpg,https://x.com/najmoon_cs/status/1789362603895968132,tweet_id:1789362603895968132,
hado34_,@aziz_gva,2024-05-11T23:18:20.000Z,False,Eurovision est sponsorisé par des marques Israëliennes,0,0,0,103,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/aziz_gva/status/1789434896441622786,tweet_id:1789434896441622786,
OniMichima,@Oniiii14,2024-05-11T18:35:53.000Z,False,"Parce que bcp d'israeliens sont européens également, et qu'ils ne peuvent pas participer aux compétitions avec leur région parce qu'ils sont boycottés par toute la région, avec qui ils ont été en guerre.",0,0,0,376,[],[],[],https://pbs.twimg.com/profile_images/1442730771664547840/PahNMtiP_normal.jpg,https://x.com/Oniiii14/status/1789363819174674894,tweet_id:1789363819174674894,
PC,@biliani,2024-05-11T18:48:22.000Z,False,Eurovision de la honte,0,0,0,208,[],[],[],https://pbs.twimg.com/profile_images/1089751417332662272/85-ZUQg9_normal.jpg,https://x.com/biliani/status/1789366959152460218,tweet_id:1789366959152460218,
Sarah Bensouss,@SarahBensouss,2024-05-12T10:58:24.000Z,False,Antisémite !,0,0,0,54,[],[],[],https://pbs.twimg.com/profile_images/1782726627715133440/IP0UAg_a_normal.jpg,https://x.com/SarahBensouss/status/1789611073974210594,tweet_id:1789611073974210594,
Dimehlux31,@hehe31tls,2024-05-11T18:24:00.000Z,False,Voilà pourquoi,0,0,0,117,[],[],[],https://pbs.twimg.com/profile_images/1793900289352699904/Ma6uEg58_normal.jpg,https://x.com/hehe31tls/status/1789360828140925367,tweet_id:1789360828140925367,
JOHNK,@JonJon_hk,2024-05-12T02:16:17.000Z,False,"Parce que leur region verolée par le racisme, le fascisme et la theocratie refuse de jouer contre eux. A noter que la moindre defaite dans le sport serait une telle humiliation qu’ils ne pourraient le supporter et verraient presque leurs systemes s’effondrer.",0,0,0,54,[],[],[],https://pbs.twimg.com/profile_images/1675569444007948289/YqUjiBMD_normal.jpg,https://x.com/JonJon_hk/status/1789479680615080231,tweet_id:1789479680615080231,
GridnWonderland,@Ulysse_N,2024-05-12T02:24:12.000Z,False,Parce que ce sont des nations coloniales provenant d’Europe qui ont saisi les territoires d’indigènes pour s’implanter.,0,0,0,20,[],[],[],https://pbs.twimg.com/profile_images/1789203378494423040/f0Duu5Z5_normal.jpg,https://x.com/Ulysse_N/status/1789481672200609942,tweet_id:1789481672200609942,
Amris Samir,@samir_am2022,2024-05-12T15:39:54.000Z,False,Parcequ ils savent que la palestine n est pas leur pays et qu ils vont bientot rentrer dans leurs pays europeens d origines : Pologne Hangrie Tchequie ukraine.,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1793016131457851392/7_u1NNnq_normal.jpg,https://x.com/samir_am2022/status/1789681915588477404,tweet_id:1789681915588477404,
mouchaviande2,@mouchaviande2,2024-05-11T19:41:32.000Z,False,Comment ?,0,0,0,46,[],[],[],https://pbs.twimg.com/profile_images/1653061357586075649/PoZfgH1U_normal.jpg,https://x.com/mouchaviande2/status/1789380339124600924,tweet_id:1789380339124600924,
eivilo,@xeivilox,2024-05-11T19:58:43.000Z,False,"Le principal sponsor de l'Eurovision est Marocain Oil, une entreprise israélienne.",0,0,0,228,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/xeivilox/status/1789384663556833583,tweet_id:1789384663556833583,
Souverain chez soi,@Souverain_franc,2024-05-12T06:48:58.000Z,False,A ton avis Sherlock?,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1617167144919203841/08jssDEU_normal.jpg,https://x.com/Souverain_franc/status/1789548304138699088,tweet_id:1789548304138699088,
Clément Garin,@clem_garin,2024-05-11T16:02:07.000Z,True,Quand on pense que Slimane a été recalé (avec un mépris inouï) de #Popstars en 2007... puis de #NouvelleStar et #XFactor en 2009... Des génies qui ont dû se mordre les doigts des années plus tard. #Eurovision2024 #eurovision,0,0,0,0,"['#Popstars', '#NouvelleStar', '#XFactor', '#Eurovision2024', '#eurovision']",[],[],https://pbs.twimg.com/profile_images/1694278846852235264/ijESbZvI_normal.jpg,https://x.com/clem_garin/status/1789358489900343697,tweet_id:1789358489900343697,
Djédjé,@djeydjey953,2024-05-11T18:28:43.000Z,False,"Il avait fait ""encore une chance"" aussi sur NRJ12, même si cette émission n'a pas vraiment marqué les esprits ",0,0,0,3.8K,[],[],"['\\U0001f605', '\\U0001f923']",https://pbs.twimg.com/profile_images/1649867749320007705/ax8EX68G_normal.jpg,https://x.com/djeydjey953/status/1789362013602197621,tweet_id:1789362013602197621,
Clément Garin,@clem_garin,2024-05-11T18:36:41.000Z,True,oui d'un côté c'est pas plus mal qu'il n'ait pas été révélé là-bas mdrrr,0,0,0,3.5K,[],[],[],https://pbs.twimg.com/profile_images/1694278846852235264/ijESbZvI_normal.jpg,https://x.com/clem_garin/status/1789364017867198585,tweet_id:1789364017867198585,
Patoune,@Patoune057,2024-05-11T18:20:09.000Z,False,Le même genre d'énergumène qui a envoyé chier Queen pour Bohemian Rapsody ,0,0,0,964,[],[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1682650641993170944/tNjUDxBa_normal.jpg,https://x.com/Patoune057/status/1789359856916250700,tweet_id:1789359856916250700,
Triste temps,@TristanBea89660,2024-05-12T09:30:38.000Z,False,C'est l'exemple qu'il ne faut jamais baisser les bras,0,0,0,81,[],[],[],https://pbs.twimg.com/profile_images/1723961237547991041/zqy3vj6B_normal.png,https://x.com/TristanBea89660/status/1789588989151752396,tweet_id:1789588989151752396,
Berry S.,@BerryS3347,2024-05-12T14:48:53.000Z,False,Peut-être parce qu'il n'était pas exceptionnel et qu'il y avait de meilleurs talents tout simplement.,0,0,0,38,[],[],[],https://pbs.twimg.com/profile_images/1739612817089556480/qQ6DWS1A_normal.png,https://x.com/BerryS3347/status/1789669077595590833,tweet_id:1789669077595590833,
Carreau Guillaume,@guyom27,2024-05-12T18:34:52.000Z,False,"Et peut être que c'est grâce à ces ""échecs"" qu'il est revenu à The Voice !)+ fort et + abouti, avec une idée de ce qu'il voulait réellement faire? Les autres émissions l'auraient enfermé dans un style. Ce n'est franchement pas + mal que ces émissions l'aient recalé !",0,0,0,41,[],[],[],https://pbs.twimg.com/profile_images/2662739274/936f49d00ebc629e5eb280a5d2e8cb6a_normal.jpeg,https://x.com/guyom27/status/1789725948079636549,tweet_id:1789725948079636549,
Dinah,@Dina18482881,2024-05-11T19:40:27.000Z,False,Je n'en doute pas ! ,0,0,0,579,[],[],['\\U0001f60a'],https://pbs.twimg.com/profile_images/1773821589651419136/5lHU_WxE_normal.jpg,https://x.com/Dina18482881/status/1789380065840480719,tweet_id:1789380065840480719,
Albanne76,@AurelieDorthe,2024-05-19T06:22:45.000Z,False,Il a été recalé comme vous dites parce que il était loin d'être prêt! Il avait déjà une superbe voix mais pas du tout au niveau qu'il était en arrivant aux auditions à l'aveugle de The Voice. Et pas du tout la même aisance ni le charisme. Lui même le sait.,0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1789068541942996993/Lb6csOPn_normal.jpg,https://x.com/AurelieDorthe/status/1792078421540880518,tweet_id:1792078421540880518,
Réalité Actuelle,@ReaActuelle,2024-05-11T18:14:33.000Z,False,"Suède : A Malmo, 15 000 manifestants anti-israéliens ont défilé aujourd'hui pour protester contre la participation d'Israël a l'Eurovision en scandant : ""Nous écraserons le sionisme
Il n’y a qu’une seule solution. Révolution Intifada""#Eurovision2024",0,0,0,0,['#Eurovision2024'],[],[],https://pbs.twimg.com/profile_images/1753521799172587521/QEEmAEyF_normal.jpg,https://x.com/ReaActuelle/status/1789358450150953043,tweet_id:1789358450150953043,
,@Aegon37433666,2024-05-11T18:38:47.000Z,False,Antisemite,0,0,0,58,[],[],[],https://pbs.twimg.com/profile_images/1390013077421187073/peFrDdHo_normal.jpg,https://x.com/Aegon37433666/status/1789364546613674442,tweet_id:1789364546613674442,
cedric le bourguignon,@CedricTram,2024-05-11T20:54:54.000Z,False,y a pas bcp de blond ds la manif!!!,0,0,0,58,[],[],[],https://pbs.twimg.com/profile_images/1496069271822209025/IZ9XLyeh_normal.jpg,https://x.com/CedricTram/status/1789398802413093128,tweet_id:1789398802413093128,
Jean Baptiste Emmanuel Zorg ن,@EmmanuelZorg,2024-05-11T18:50:30.000Z,False,"Autant de racistes et d’antisémites. 
Sauriez vous remarquer le point commun des ces illustres manifestants mono neurone ?",0,0,0,442,[],[],[],https://pbs.twimg.com/profile_images/1754075255411253248/X-Hqwvte_normal.jpg,https://x.com/EmmanuelZorg/status/1789367494026633333,tweet_id:1789367494026633333,
Laura-Clara Ciancio-Credo in Unum Deum,@LauraClaraCianc,2024-05-11T18:29:37.000Z,False,Anche la Svezia è stata integrata.,0,0,0,123,[],[],[],https://pbs.twimg.com/profile_images/1473292201069363202/5rYG81JO_normal.jpg,https://x.com/LauraClaraCianc/status/1789362239427764485,tweet_id:1789362239427764485,
Mozart,@legentilyeti,2024-05-11T18:51:11.000Z,False,"Tiens, un défilé de Vikings... #Eurovision2024",0,0,0,226,['#Eurovision2024'],[],['\\U0001f1f8\\U0001f1ea'],https://pbs.twimg.com/profile_images/1749466967004651526/4AkCfGIm_normal.jpg,https://x.com/legentilyeti/status/1789367665976332334,tweet_id:1789367665976332334,
rick marc,@mg124x,2024-05-11T19:26:17.000Z,False,LE GRAND REMPLACEMENT REMIGRATION TOTAL VA VOIR QUI RIGOLERA ET IRAS MANIFESTER,0,0,0,82,[],[],[],https://pbs.twimg.com/profile_images/1436823455727591425/PcSCHLj3_normal.jpg,https://x.com/mg124x/status/1789376501659447727,tweet_id:1789376501659447727,
Claude Marie,@agate73,2024-05-11T21:09:18.000Z,False,Ils seraient tous plus utiles en Palestine…je pense,0,0,0,67,[],[],[],https://pbs.twimg.com/profile_images/455052136712126464/LSumx6v2_normal.jpeg,https://x.com/agate73/status/1789402427919159425,tweet_id:1789402427919159425,
Irene,@irene94400,2024-05-11T18:25:53.000Z,False,,0,0,0,110,[],[],[],https://pbs.twimg.com/profile_images/1785262809481105408/8iZNbu12_normal.jpg,https://x.com/irene94400/status/1789361301564592392,tweet_id:1789361301564592392,
stephane bast,@BastStepha6640,2024-05-14T16:03:30.000Z,False,,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1762725613419339776/Hau8CG7L_normal.jpg,https://x.com/BastStepha6640/status/1790412630751941038,tweet_id:1790412630751941038,
shmget,@shmget,2024-05-11T19:31:41.000Z,False,and the response of europe is ?..... ?,0,0,0,76,[],[],[],https://pbs.twimg.com/profile_images/1730634384015867904/Dw9Ozjue_normal.png,https://x.com/shmget/status/1789377858357350413,tweet_id:1789377858357350413,
